Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
No,0,12,76.6,893.0,919.2,-26.19999999999993,2.553333333333333,0.0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,71,95.65,6856.95,6791.150000000001,65.79999999999927,3.188333333333333,0.0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
No,0,39,25.25,947.75,984.75,-37.0,0.8416666666666667,0.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
No,0,58,66.8,3970.4,3874.4,96.00000000000044,2.2266666666666666,0.0,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
No,0,61,19.1,1143.8,1165.1,-21.300000000000185,0.6366666666666667,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
No,1,19,66.4,1286.05,1261.6,24.44999999999981,2.2133333333333334,0.0,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
No,0,61,107.75,6521.9,6572.75,-50.85000000000037,3.591666666666667,0.0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
Yes,0,12,59.8,727.8,717.5999999999999,10.200000000000044,1.9933333333333327,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
No,0,16,19.7,301.55,315.2,-13.649999999999975,0.6566666666666666,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,0,60,61.4,3638.25,3684.0,-45.75,2.0466666666666664,0.0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
No,0,52,61.35,3169.55,3190.2000000000003,-20.65000000000009,2.045,0.0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
No,0,17,69.0,1108.0,1173.0,-65.0,2.3,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
Yes,1,9,80.85,751.65,727.65,24.0,2.695,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,0,63,24.2,1618.2,1524.6,93.60000000000014,0.8066666666666666,0.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,1,46,91.3,4126.35,4199.8,-73.44999999999982,3.043333333333333,0.0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
No,0,42,54.75,2348.45,2299.5,48.94999999999982,1.825,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False
No,0,47,19.75,948.9,928.25,20.649999999999977,0.6583333333333333,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,0,51,90.35,4614.55,4607.849999999999,6.700000000000728,3.0116666666666663,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
No,0,45,54.65,2553.7,2459.25,94.44999999999982,1.8216666666666663,0.0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
No,0,53,20.2,1068.15,1070.6,-2.449999999999818,0.6733333333333333,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
Yes,0,42,101.75,4273.45,4273.5,-0.0500000000001819,3.3916666666666666,1.0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
Yes,1,5,89.5,477.7,447.5,30.19999999999999,2.9833333333333334,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
No,0,1,19.3,19.3,19.3,0.0,0.6433333333333333,0.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
Yes,0,54,109.75,6110.2,5926.5,183.69999999999985,3.658333333333333,1.0,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
Yes,0,1,19.45,19.45,19.45,0.0,0.6483333333333333,1.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
No,0,2,44.45,82.7,88.9,-6.200000000000003,1.481666666666667,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,1,64,94.25,6081.4,6032.0,49.39999999999964,3.1416666666666666,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
No,0,10,40.25,411.45,402.5,8.949999999999989,1.3416666666666666,0.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
No,0,34,50.2,1815.3,1706.8000000000002,108.49999999999976,1.6733333333333331,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
No,1,32,79.5,2665.0,2544.0,121.0,2.65,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Yes,0,4,93.5,362.2,374.0,-11.800000000000011,3.1166666666666667,1.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
No,0,54,94.75,5121.75,5116.5,5.25,3.158333333333333,0.0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
Yes,1,47,70.55,3309.25,3315.85,-6.599999999999909,2.3516666666666666,1.0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
No,0,11,25.0,300.7,275.0,25.69999999999999,0.8333333333333334,0.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,0,8,19.35,152.6,154.8,-2.200000000000017,0.645,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
,0,56,94.45,5124.6,5289.2,-164.59999999999943,3.148333333333333,,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
Yes,0,1,35.25,35.25,35.25,0.0,1.175,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
No,0,56,115.85,6567.9,6487.599999999999,80.30000000000018,3.8616666666666655,0.0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
No,0,34,24.7,780.2,839.8,-59.59999999999991,0.8233333333333334,0.0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
No,0,1,75.35,75.35,75.35,0.0,2.5116666666666663,0.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Yes,0,9,55.35,449.75,498.15,-48.400000000000034,1.845,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
No,1,46,98.85,4564.9,4547.099999999999,17.800000000000182,3.295,0.0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
No,0,60,59.8,3561.15,3588.0,-26.84999999999991,1.9933333333333327,0.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
No,1,22,89.75,1938.9,1974.5,-35.59999999999991,2.9916666666666667,0.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
No,0,39,19.9,791.15,776.0999999999999,15.050000000000068,0.6633333333333333,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
No,0,2,20.3,40.25,40.6,-0.3500000000000014,0.6766666666666666,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,35,20.05,746.75,701.75,45.0,0.6683333333333333,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
No,0,25,20.8,460.2,520.0,-59.80000000000001,0.6933333333333334,0.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
Yes,0,1,79.55,79.55,79.55,0.0,2.6516666666666664,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,1,18,20.35,369.6,366.3,3.300000000000012,0.6783333333333333,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
No,0,3,50.5,147.75,151.5,-3.75,1.6833333333333331,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
No,0,66,19.95,1269.1,1316.7,-47.600000000000136,0.6649999999999999,0.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
No,0,29,84.9,2516.2,2462.1000000000004,54.099999999999454,2.83,0.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,1,34,69.15,2275.1,2351.1000000000004,-76.00000000000045,2.305,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
No,0,66,25.1,1697.7,1656.6,41.09999999999991,0.8366666666666667,0.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,0,8,45.45,411.75,363.6,48.14999999999998,1.515,0.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,1,45,70.05,3062.45,3152.25,-89.80000000000018,2.335,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
Yes,1,1,25.2,25.2,25.2,0.0,0.84,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,18,71.1,1247.75,1279.8,-32.049999999999955,2.37,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Yes,1,29,95.9,2745.2,2781.1000000000004,-35.900000000000546,3.1966666666666668,1.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
No,0,72,89.85,6562.9,6469.2,93.69999999999982,2.995,0.0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
No,0,34,20.1,682.1,683.4000000000001,-1.3000000000000682,0.67,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
No,0,2,24.3,38.45,48.6,-10.15,0.81,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
No,1,72,114.65,8333.95,8254.800000000001,79.14999999999964,3.8216666666666654,0.0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
No,0,10,20.55,187.35,205.5,-18.15000000000001,0.685,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
No,0,51,106.8,5498.8,5446.8,52.0,3.56,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
No,0,28,85.45,2289.9,2392.6,-102.69999999999982,2.8483333333333336,0.0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
No,0,13,20.4,261.3,265.2,-3.899999999999977,0.6799999999999999,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
No,0,2,61.2,125.95,122.4,3.549999999999997,2.04,0.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
Yes,1,17,89.15,1496.9,1515.5500000000002,-18.65000000000009,2.9716666666666667,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
Yes,0,1,48.6,48.6,48.6,0.0,1.62,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
No,0,15,59.65,867.1,894.75,-27.649999999999977,1.9883333333333333,0.0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
No,0,2,19.95,38.15,39.9,-1.75,0.6649999999999999,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,12,54.3,654.5,651.5999999999999,2.900000000000091,1.81,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Yes,0,5,46.0,221.7,230.0,-8.300000000000011,1.5333333333333334,1.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
No,0,51,96.4,4911.05,4916.400000000001,-5.350000000000364,3.2133333333333334,0.0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
No,0,30,67.6,2000.2,2028.0,-27.799999999999727,2.253333333333333,0.0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
No,0,64,19.8,1336.65,1267.2,69.45000000000005,0.66,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
No,0,72,80.45,5737.6,5792.400000000001,-54.80000000000018,2.681666666666666,0.0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
No,0,5,25.45,134.75,127.25,7.5,0.8483333333333333,0.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,72,48.9,3527.0,3520.8,6.200000000000273,1.63,0.0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
No,0,1,29.15,29.15,29.15,0.0,0.9716666666666666,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
No,0,27,89.2,2383.6,2408.4,-24.800000000000185,2.9733333333333336,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
No,0,72,24.05,1709.15,1731.6,-22.450000000000045,0.8016666666666666,0.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
Yes,0,1,69.55,69.55,69.55,0.0,2.3183333333333334,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,30,55.65,1653.85,1669.5,-15.650000000000093,1.855,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
No,0,65,94.55,6078.75,6145.75,-67.0,3.1516666666666664,0.0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
No,0,61,19.75,1311.6,1204.75,106.84999999999992,0.6583333333333333,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
No,0,62,89.1,5411.65,5524.2,-112.55000000000018,2.97,0.0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False
No,0,45,107.75,4882.8,4848.75,34.05000000000018,3.591666666666667,0.0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
Yes,1,1,74.2,74.2,74.2,0.0,2.4733333333333336,1.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,52,50.95,2610.65,2649.4,-38.75,1.6983333333333337,0.0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
No,0,24,20.25,439.75,486.0,-46.25,0.675,0.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
No,0,70,58.35,4214.25,4084.5,129.75,1.945,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
No,0,39,19.85,854.8,774.1500000000001,80.64999999999986,0.6616666666666667,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
No,0,42,25.05,949.85,1052.1,-102.25000000000011,0.8350000000000001,0.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
No,0,20,68.7,1416.2,1374.0,42.200000000000045,2.29,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
No,0,72,109.95,7852.4,7916.400000000001,-64.00000000000091,3.665,0.0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
Yes,0,50,103.7,5071.05,5185.0,-113.94999999999982,3.4566666666666666,1.0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
No,0,13,20.85,272.35,271.05,1.3000000000000114,0.6950000000000001,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
No,1,22,85.35,1961.6,1877.7,83.90000000000009,2.845,0.0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
No,0,1,50.15,50.15,50.15,0.0,1.6716666666666666,0.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Yes,1,1,70.15,70.15,70.15,0.0,2.3383333333333334,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,7,50.3,355.1,352.1,3.000000000000057,1.6766666666666663,0.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
No,0,8,60.0,487.75,480.0,7.75,2.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,0,8,20.35,178.7,162.8,15.899999999999975,0.6783333333333333,0.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,64,24.8,1514.85,1587.2,-72.35000000000014,0.8266666666666667,0.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
No,0,22,65.05,1427.55,1431.1,-3.5499999999999545,2.168333333333333,0.0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
No,0,26,50.35,1277.5,1309.1,-31.600000000000136,1.6783333333333337,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
Yes,0,1,70.0,70.0,70.0,0.0,2.333333333333333,1.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,31,93.8,2939.8,2907.8,32.000000000000455,3.1266666666666665,0.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
No,1,4,20.05,91.45,80.2,11.25,0.6683333333333333,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
No,0,48,20.65,1057.0,991.2,65.80000000000007,0.6883333333333332,0.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
Yes,1,40,39.3,1637.4,1572.0,65.40000000000009,1.3099999999999998,1.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,0,71,66.8,4689.15,4742.8,-53.65000000000055,2.2266666666666666,0.0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
No,0,36,75.55,2680.15,2719.8,-39.64999999999964,2.518333333333333,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True
No,0,1,74.6,74.6,74.6,0.0,2.4866666666666664,0.0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Yes,1,41,98.4,4187.75,4034.4,153.3499999999999,3.28,1.0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
No,0,21,20.5,402.85,430.5,-27.649999999999977,0.6833333333333333,0.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
Yes,0,11,74.35,834.2,817.8499999999999,16.350000000000136,2.478333333333333,1.0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,0,19,103.3,2012.7,1962.7,50.0,3.4433333333333334,,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
No,0,58,79.8,4526.85,4628.4,-101.54999999999929,2.66,0.0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yes,0,12,80.85,866.45,970.2,-103.74999999999989,2.695,1.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
No,0,29,20.35,617.35,590.1500000000001,27.19999999999993,0.6783333333333333,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
Yes,0,2,104.4,242.8,208.8,34.0,3.48,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
No,0,11,54.6,617.85,600.6,17.25,1.82,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
Yes,1,69,89.95,6143.15,6206.55,-63.40000000000055,2.998333333333333,1.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
No,1,64,111.6,7099.0,7142.4,-43.39999999999964,3.72,0.0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
Yes,1,20,90.8,1951.0,1816.0,135.0,3.0266666666666664,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Yes,0,22,89.25,1907.85,1963.5,-55.65000000000009,2.975,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
No,0,1,43.95,43.95,43.95,0.0,1.465,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
No,0,64,90.6,5817.45,5798.4,19.050000000000185,3.02,0.0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
No,0,39,24.2,914.6,943.8,-29.19999999999993,0.8066666666666666,0.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
No,0,39,58.6,2224.5,2285.4,-60.90000000000009,1.9533333333333327,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
Yes,0,48,106.1,5082.8,5092.799999999999,-9.99999999999909,3.536666666666666,1.0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
Yes,0,22,89.4,2001.5,1966.8,34.69999999999982,2.98,1.0,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
No,0,24,64.35,1558.65,1544.4,14.250000000000227,2.145,0.0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
No,0,1,19.5,19.5,19.5,0.0,0.65,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
Yes,1,10,72.85,688.65,728.5,-39.85000000000002,2.428333333333333,1.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
No,0,8,66.7,579.0,533.6,45.39999999999998,2.2233333333333336,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
No,0,36,80.4,2937.65,2894.4,43.25,2.68,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Yes,0,1,70.5,70.5,70.5,0.0,2.35,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,16,19.3,360.35,308.8,51.55000000000001,0.6433333333333333,0.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
Yes,0,13,79.25,1111.65,1030.25,81.40000000000009,2.6416666666666666,1.0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
No,0,7,44.75,333.65,313.25,20.399999999999977,1.4916666666666667,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No,0,41,68.6,2877.05,2812.6,64.45000000000027,2.286666666666666,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
No,0,5,20.55,96.1,102.75,-6.650000000000006,0.685,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
No,1,55,50.05,2743.45,2752.75,-9.300000000000182,1.6683333333333332,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
Yes,0,7,86.5,582.5,605.5,-23.0,2.8833333333333333,1.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
